model_name,unit_no,2025-01-01 00:00:00,2025-01-02 00:00:00,2025-01-03 00:00:00,2025-01-04 00:00:00,2025-01-05 00:00:00,2025-01-06 00:00:00,2025-01-07 00:00:00,2025-01-08 00:00:00,2025-01-09 00:00:00,2025-01-10 00:00:00,2025-01-11 00:00:00,2025-01-12 00:00:00,2025-01-13 00:00:00,2025-01-14 00:00:00,2025-01-15 00:00:00,2025-01-16 00:00:00,2025-01-17 00:00:00,2025-01-18 00:00:00,2025-01-19 00:00:00,2025-01-20 00:00:00,2025-01-21 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-24 00:00:00,2025-01-25 00:00:00,2025-01-26 00:00:00,2025-01-27 00:00:00,2025-01-28 00:00:00,2025-01-29 00:00:00,2025-01-30 00:00:00,2025-01-31 00:00:00,2025-02-01 00:00:00,2025-02-02 00:00:00,2025-02-03 00:00:00,2025-02-04 00:00:00,2025-02-05 00:00:00,2025-02-06 00:00:00,2025-02-07 00:00:00,2025-02-08 00:00:00,2025-02-09 00:00:00,2025-02-10 00:00:00,2025-02-11 00:00:00,2025-02-12 00:00:00,2025-02-13 00:00:00,2025-02-14 00:00:00,2025-02-15 00:00:00,2025-02-16 00:00:00,2025-02-17 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,2025-03-03 00:00:00,2025-03-04 00:00:00,2025-03-05 00:00:00,2025-03-06 00:00:00,2025-03-07 00:00:00,2025-03-08 00:00:00,2025-03-09 00:00:00,2025-03-10 00:00:00,2025-03-11 00:00:00,2025-03-12 00:00:00,2025-03-13 00:00:00,2025-03-14 00:00:00,2025-03-15 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00,2025-03-28 00:00:00,2025-03-29 00:00:00,2025-03-30 00:00:00,2025-03-31 00:00:00,2025-04-01 00:00:00,2025-04-02 00:00:00,2025-04-03 00:00:00,2025-04-04 00:00:00,2025-04-05 00:00:00,2025-04-06 00:00:00,2025-04-07 00:00:00,2025-04-08 00:00:00,2025-04-09 00:00:00,2025-04-10 00:00:00,2025-04-11 00:00:00,2025-04-12 00:00:00,2025-04-13 00:00:00,2025-04-14 00:00:00,2025-04-15 00:00:00,2025-04-16 00:00:00,TOTAL
アイムジャグラーEX-TP,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5,127.7,204.9,139.0
アイムジャグラーEX-TP,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,216.3,101.2,122.6
アイムジャグラーEX-TP,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,1130,108.9,154.5,166.1,181.0,204.6,162.9,159.3,151.9,163.7,148.4,176.4,146.6,247.1,153.7,219.9,144.2,445.8,122.5,365.5,137.2,143.9,333.0,127.8,475.3,162.6,112.0,160.0,147.9,134.9,102.1,187.3,174.3,158.7,168.8,350.5,177.8,122.9,136.2,inf,174.7,194.4,237.0,198.3,268.0,260.9,155.7,172.6,118.9,inf,164.6,105.1,875.0,165.5,149.2,176.7,159.9,133.3,128.0,141.6,148.3,166.2,170.2,137.9,144.7,234.8,204.9,129.5,198.5,258.5,238.0,126.8,143.0,149.2,122.0,inf,191.1,185.1,182.2,149.9,184.5,281.0,180.6,114.5,133.5,123.2,217.8,233.4,189.3,141.7,157.2,189.3,122.5,284.0,168.7,147.2,130.0,353.0,120.8,285.8,137.6,140.9,168.1,202.8,160.7,153.4
アイムジャグラーEX-TP,1131,214.2,159.9,129.2,149.3,148.1,194.9,308.5,232.6,149.9,inf,112.4,151.3,120.2,107.8,177.9,182.2,634.0,224.7,147.3,137.1,171.2,191.1,212.0,143.5,119.2,134.3,237.0,162.1,160.8,122.1,151.2,158.9,315.2,136.3,131.5,211.3,221.0,762.0,197.2,260.8,177.8,193.5,134.0,95.5,211.5,176.7,135.1,204.3,122.4,129.8,397.5,159.2,264.5,143.3,163.7,173.1,118.6,151.5,159.0,794.0,174.7,109.8,307.0,138.6,132.2,173.4,228.5,150.0,161.1,133.0,150.9,234.4,144.0,167.1,128.6,225.8,145.2,128.1,238.1,151.4,215.2,144.1,166.9,391.0,284.5,136.8,139.5,236.0,145.4,146.9,236.0,239.7,151.6,211.6,140.3,182.6,161.7,193.5,185.6,242.4,157.6,148.7,138.1,111.4,149.1
アイムジャグラーEX-TP,1132,161.5,200.6,205.6,141.7,133.7,142.8,234.8,166.8,261.9,172.2,134.3,183.8,143.1,inf,129.5,133.8,137.7,180.9,166.4,176.3,137.5,128.6,155.2,156.9,156.7,155.5,144.7,184.6,166.9,128.3,185.9,126.6,161.5,142.0,338.0,217.4,162.8,169.7,164.1,162.9,110.7,156.5,152.4,289.7,164.0,207.7,204.1,110.3,253.5,205.8,209.9,195.5,153.2,147.2,398.0,148.3,129.2,195.3,128.2,131.1,232.0,150.7,149.0,216.4,159.8,169.2,128.9,172.5,312.5,119.3,147.6,135.6,180.7,208.6,inf,128.6,887.0,127.1,145.6,203.8,416.0,164.9,110.5,215.7,226.0,164.0,159.8,202.6,158.2,177.4,202.6,399.0,172.8,220.9,144.9,177.5,129.4,153.0,136.8,248.9,155.6,162.5,162.5,142.9,153.4
アイムジャグラーEX-TP,1133,116.0,184.6,143.3,234.0,135.5,164.1,126.2,142.4,418.0,113.5,117.4,337.5,193.0,175.2,105.5,142.2,593.0,140.6,508.0,143.7,165.5,141.1,78.6,619.0,147.7,221.7,139.8,313.2,138.7,125.2,139.5,176.6,159.9,152.0,317.5,193.6,152.8,173.8,182.4,157.0,186.3,133.4,343.6,344.3,252.2,125.6,155.0,160.1,268.0,194.4,183.8,186.5,252.6,111.3,154.5,176.8,128.5,139.0,334.2,208.9,137.4,129.9,246.0,137.2,162.0,166.6,139.0,150.4,160.9,199.0,210.5,118.0,156.5,450.5,156.3,205.7,129.6,396.0,884.0,137.3,298.0,130.7,155.5,213.2,121.1,291.2,160.4,164.0,172.6,158.5,164.0,602.0,137.3,251.8,145.7,120.6,333.7,166.4,144.9,213.8,160.2,146.5,166.2,148.0,150.7
アイムジャグラーEX-TP,1134,144.4,273.3,249.8,147.4,147.0,202.7,226.9,215.2,129.3,140.3,140.9,143.9,177.2,233.5,114.0,121.8,168.2,578.0,199.6,143.2,133.8,163.0,119.2,167.0,139.3,147.1,183.1,204.3,163.4,155.2,134.8,177.6,199.5,126.7,237.3,141.4,170.3,136.3,158.0,303.0,168.1,196.7,230.0,305.4,167.7,149.9,160.2,153.5,118.8,502.0,207.1,238.5,162.0,440.0,235.8,134.5,125.0,144.5,201.1,296.8,257.4,172.4,163.2,172.8,153.4,133.5,329.2,182.6,139.6,136.1,130.7,162.9,149.4,168.9,200.0,inf,143.6,159.8,284.1,125.9,308.0,145.1,142.7,131.4,179.3,156.6,195.4,142.1,111.5,198.0,142.1,215.8,164.8,306.2,171.1,195.0,124.7,136.3,124.2,146.7,315.2,153.2,213.9,152.4,155.3
アイムジャグラーEX-TP,1135,143.5,216.0,149.0,151.2,153.1,211.8,307.8,204.3,124.3,108.6,153.2,149.3,232.6,130.7,210.3,142.6,193.6,105.1,129.6,162.5,150.1,134.6,243.6,173.5,266.6,116.2,165.8,224.5,121.7,160.7,157.2,128.6,215.2,180.1,141.7,143.5,245.7,150.7,197.8,127.3,159.6,143.6,105.7,231.0,108.0,141.6,198.8,148.8,265.0,172.4,219.3,154.3,175.1,199.2,171.7,166.6,158.7,125.6,214.6,167.5,150.6,289.9,186.4,136.7,150.8,130.5,125.2,178.4,276.5,162.6,184.4,193.4,142.7,176.9,204.1,111.4,222.1,375.0,229.0,183.8,119.6,196.4,150.0,189.9,203.0,155.8,143.2,325.3,149.9,214.1,325.3,123.5,175.4,192.1,212.6,153.6,136.1,inf,161.4,133.5,186.9,222.1,227.1,146.8,152.7
アイムジャグラーEX-TP,1136,240.1,135.5,214.6,152.3,133.7,128.0,246.0,141.3,186.2,85.5,176.1,146.0,245.8,181.1,136.6,132.4,122.7,251.3,162.8,144.9,902.0,135.4,140.6,176.0,161.6,169.4,189.0,157.7,162.3,149.3,167.2,176.2,173.8,160.2,124.6,161.1,107.5,131.8,147.6,151.0,159.0,191.6,179.4,162.1,328.3,164.7,190.9,145.2,130.8,566.8,187.6,200.3,122.9,144.7,336.0,155.1,112.2,167.3,158.2,186.5,208.2,166.1,143.8,246.2,142.7,168.5,158.4,231.0,130.0,212.0,183.2,184.6,164.2,154.2,408.0,138.5,185.8,134.9,146.1,162.5,155.7,181.8,128.5,165.4,145.8,190.2,190.8,136.3,171.7,213.3,136.3,inf,197.2,193.4,243.5,146.0,151.8,146.5,155.0,131.8,250.5,122.5,159.4,132.5,156.0
アイムジャグラーEX-TP,1151,177.5,150.2,112.8,157.3,194.8,237.8,179.5,300.3,125.5,137.7,181.8,191.8,166.8,156.1,133.5,213.2,147.1,171.7,226.4,184.8,198.8,168.4,186.7,124.8,142.9,146.1,186.2,164.1,152.7,168.8,210.9,149.4,149.6,135.6,149.0,149.2,147.9,198.6,142.5,182.8,200.1,170.1,160.2,156.9,189.7,227.7,224.6,151.8,137.5,108.7,168.7,316.5,149.2,147.1,208.4,183.8,150.0,136.0,193.3,298.5,124.0,164.1,185.0,414.0,123.9,177.8,132.5,139.8,219.2,206.0,214.1,168.2,151.2,156.2,373.7,131.9,139.8,133.8,146.8,129.6,266.5,252.0,141.3,104.5,223.1,282.2,299.4,142.4,178.9,168.4,142.4,239.8,127.2,170.7,147.2,109.3,184.9,166.6,201.4,177.0,149.7,141.5,124.6,198.0,155.8
アイムジャグラーEX-TP,1152,176.0,132.4,153.0,169.9,167.8,203.4,181.2,276.9,133.0,124.4,160.4,154.0,155.2,537.0,144.3,200.9,174.7,271.3,190.7,219.0,121.4,182.9,146.6,135.5,250.8,173.5,325.0,345.3,190.1,168.6,175.5,131.6,296.2,124.3,415.0,147.9,203.5,144.5,180.2,136.4,141.4,137.1,175.9,230.5,204.3,123.7,149.4,239.7,328.4,152.0,142.2,228.7,232.8,139.8,169.4,133.4,169.8,123.7,144.8,136.2,320.0,261.3,122.9,204.8,116.5,179.0,445.5,122.8,432.0,161.3,352.7,177.6,134.8,197.1,134.4,141.9,188.3,238.0,115.7,185.2,224.5,139.7,143.3,145.6,127.1,148.2,147.0,163.7,115.3,206.9,163.7,160.4,209.4,197.8,230.9,125.3,670.0,150.0,157.7,114.1,184.2,141.0,245.3,211.8,151.2
アイムジャグラーEX-TP,1153,108.8,198.0,160.5,144.1,181.1,181.7,176.6,275.6,175.0,143.9,147.1,197.2,183.2,288.8,178.7,146.9,423.0,174.2,152.1,143.4,136.9,478.0,531.0,227.8,109.6,160.8,155.8,232.3,340.7,170.0,163.8,157.9,181.0,99.5,304.5,215.0,368.7,inf,211.6,130.6,227.6,105.5,107.9,116.2,221.3,159.5,131.0,141.7,inf,171.1,175.6,121.3,167.2,156.6,118.6,306.1,147.3,149.0,148.8,140.4,259.0,165.4,180.7,179.6,265.9,179.5,128.6,319.7,108.3,186.8,151.3,149.8,177.2,165.7,inf,252.4,146.4,115.9,172.2,147.0,190.0,141.6,184.2,148.8,138.8,199.4,181.9,152.5,212.6,159.0,152.5,165.0,194.7,122.0,137.8,159.4,122.5,359.0,156.8,292.0,127.1,287.0,141.8,262.5,150.8
アイムジャグラーEX-TP,1154,260.6,119.2,233.6,198.6,129.0,154.9,116.3,133.2,199.8,191.3,132.0,154.7,132.4,338.5,198.6,174.2,218.6,122.3,176.6,199.4,239.9,184.4,121.0,158.1,97.5,137.8,310.5,219.6,402.0,178.1,158.4,127.7,474.5,187.6,147.5,136.8,112.5,211.9,162.4,224.2,265.3,122.4,242.3,153.6,256.6,162.0,158.3,132.2,156.8,inf,161.0,169.6,147.7,196.6,152.5,401.3,157.3,129.8,150.2,117.0,172.6,143.6,118.6,148.8,157.6,162.9,inf,126.8,143.8,217.9,189.8,135.1,321.0,215.8,1071.0,172.8,205.7,144.1,133.8,150.1,164.3,142.6,116.9,241.8,131.1,174.9,261.2,168.2,150.5,218.2,168.2,229.3,129.2,612.0,132.9,170.5,177.6,165.8,90.9,122.8,456.0,134.3,168.1,205.8,148.8
アイムジャグラーEX-TP,1155,138.9,173.9,139.6,165.9,144.5,135.7,185.8,224.0,216.7,191.7,143.3,327.2,128.2,121.6,163.6,188.2,197.5,153.4,124.6,165.8,199.5,194.8,172.2,162.4,173.0,114.1,175.0,149.2,130.7,187.1,119.9,241.2,190.2,129.3,249.7,112.0,689.0,174.8,111.6,164.8,141.3,173.2,474.3,193.2,262.9,165.0,163.0,184.3,303.0,125.6,113.9,153.9,218.3,158.2,202.6,131.5,160.4,130.0,129.1,114.0,195.0,159.2,198.6,124.7,181.8,137.8,242.1,142.8,125.7,179.3,152.2,150.9,146.8,197.3,176.5,171.9,170.2,120.0,160.8,134.1,162.4,145.5,173.1,349.5,153.5,170.7,150.5,178.3,172.0,216.3,178.3,232.5,136.0,248.4,190.7,234.0,124.5,117.8,193.4,113.9,154.3,164.5,223.8,147.9,153.0
TOTAL,,144.4,153.3,148.5,158.2,150.2,163.1,178.2,178.1,148.1,139.4,142.2,161.1,162.0,150.7,142.3,150.3,168.7,140.9,163.0,154.0,151.3,159.1,150.3,160.2,141.0,138.8,166.9,173.0,150.8,139.1,154.8,153.7,182.3,130.2,160.2,150.4,144.3,153.8,160.8,156.6,156.3,150.2,148.2,160.9,175.3,155.7,163.3,137.4,152.2,154.0,157.1,166.2,162.1,144.5,169.7,155.2,135.9,140.1,158.3,155.6,162.5,153.3,143.6,149.6,147.1,161.3,148.1,149.6,142.9,158.1,161.1,151.2,158.1,168.2,171.6,145.1,160.8,137.5,154.1,148.7,160.8,152.2,137.8,148.0,146.8,173.5,163.3,162.8,147.4,175.1,162.8,161.5,156.7,183.9,159.9,140.8,152.5,145.1,148.1,137.4,161.7,148.5,156.0,146.2,152.4
