model_name,unit_no,2025-01-01 00:00:00,2025-01-02 00:00:00,2025-01-03 00:00:00,2025-01-04 00:00:00,2025-01-05 00:00:00,2025-01-06 00:00:00,2025-01-07 00:00:00,2025-01-08 00:00:00,2025-01-09 00:00:00,2025-01-10 00:00:00,2025-01-11 00:00:00,2025-01-12 00:00:00,2025-01-13 00:00:00,2025-01-14 00:00:00,2025-01-15 00:00:00,2025-01-16 00:00:00,2025-01-17 00:00:00,2025-01-18 00:00:00,2025-01-19 00:00:00,2025-01-20 00:00:00,2025-01-21 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-24 00:00:00,2025-01-25 00:00:00,2025-01-26 00:00:00,2025-01-27 00:00:00,2025-01-28 00:00:00,2025-01-29 00:00:00,2025-01-30 00:00:00,2025-01-31 00:00:00,2025-02-01 00:00:00,2025-02-02 00:00:00,2025-02-03 00:00:00,2025-02-04 00:00:00,2025-02-05 00:00:00,2025-02-06 00:00:00,2025-02-07 00:00:00,2025-02-08 00:00:00,2025-02-09 00:00:00,2025-02-10 00:00:00,2025-02-11 00:00:00,2025-02-12 00:00:00,2025-02-13 00:00:00,2025-02-14 00:00:00,2025-02-15 00:00:00,2025-02-16 00:00:00,2025-02-17 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,2025-03-03 00:00:00,2025-03-04 00:00:00,2025-03-05 00:00:00,2025-03-06 00:00:00,2025-03-07 00:00:00,2025-03-08 00:00:00,2025-03-09 00:00:00,2025-03-10 00:00:00,2025-03-11 00:00:00,2025-03-12 00:00:00,2025-03-13 00:00:00,2025-03-14 00:00:00,2025-03-15 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00,2025-03-28 00:00:00,2025-03-29 00:00:00,2025-03-30 00:00:00,2025-03-31 00:00:00,2025-04-01 00:00:00,2025-04-02 00:00:00,2025-04-03 00:00:00,2025-04-04 00:00:00,2025-04-05 00:00:00,2025-04-06 00:00:00,2025-04-07 00:00:00,2025-04-08 00:00:00,2025-04-09 00:00:00,2025-04-10 00:00:00,2025-04-11 00:00:00,2025-04-12 00:00:00,2025-04-13 00:00:00,2025-04-14 00:00:00,2025-04-15 00:00:00,2025-04-16 00:00:00,TOTAL
アイムジャグラーEX-TP,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8151.0,7024.0,1639.0,16814
アイムジャグラーEX-TP,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8339.0,4110.0,9004.0,21453
アイムジャグラーEX-TP,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0
アイムジャグラーEX-TP,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0
アイムジャグラーEX-TP,1130,5553.0,1699.0,3488.0,3077.0,4296.0,4397.0,3823.0,2278.0,2456.0,4305.0,4411.0,5131.0,3459.0,4919.0,3519.0,4469.0,1783.0,6737.0,731.0,5350.0,6332.0,999.0,3577.0,1426.0,6179.0,7507.0,6718.0,4140.0,4183.0,7863.0,2997.0,7145.0,5871.0,1519.0,701.0,4622.0,7620.0,5722.0,687.0,3145.0,2527.0,4503.0,2578.0,1340.0,3652.0,5918.0,4833.0,6418.0,319.0,3456.0,1681.0,875.0,5129.0,5969.0,4593.0,3837.0,7199.0,8318.0,4673.0,4894.0,3491.0,3233.0,6895.0,6800.0,1878.0,4712.0,4013.0,3375.0,2068.0,952.0,5834.0,8150.0,3878.0,4269.0,537.0,4204.0,4812.0,1822.0,4347.0,3321.0,1686.0,3071.0,8701.0,4406.0,6405.0,1960.0,2101.0,4544.0,6658.0,3145.0,4544.0,5756.0,3976.0,3542.0,5888.0,5070.0,706.0,6039.0,4858.0,6329.0,4792.0,3698.0,4461.0,3536.0,432009
アイムジャグラーEX-TP,1131,2142.0,6235.0,5944.0,4926.0,8885.0,1559.0,617.0,3257.0,2099.0,361.0,8207.0,3481.0,3487.0,3882.0,3380.0,3097.0,634.0,2247.0,6188.0,3838.0,1370.0,3439.0,424.0,2153.0,8341.0,6045.0,474.0,2432.0,2090.0,4638.0,5445.0,4925.0,3152.0,6404.0,5130.0,2747.0,884.0,762.0,5718.0,1043.0,1956.0,4256.0,4689.0,2388.0,846.0,6186.0,5811.0,1226.0,7712.0,5582.0,795.0,2706.0,1058.0,6591.0,2128.0,3635.0,8066.0,6211.0,3658.0,794.0,1223.0,6920.0,307.0,970.0,4891.0,2947.0,914.0,7052.0,2738.0,7715.0,2717.0,3282.0,3168.0,1504.0,3858.0,903.0,2178.0,6660.0,2143.0,6055.0,1291.0,7492.0,6841.0,1173.0,569.0,3694.0,7673.0,944.0,2472.0,4555.0,944.0,1438.0,6367.0,2751.0,3508.0,913.0,4367.0,387.0,3340.0,1212.0,4098.0,7286.0,5248.0,5457.0,370541
アイムジャグラーEX-TP,1132,3714.0,3410.0,2467.0,5810.0,6950.0,1142.0,2113.0,5337.0,1833.0,3443.0,6715.0,4227.0,4150.0,358.0,5309.0,2409.0,7022.0,2713.0,3828.0,1939.0,1650.0,3728.0,5432.0,5334.0,5013.0,6533.0,2750.0,3322.0,1669.0,2438.0,3718.0,6585.0,4845.0,2840.0,676.0,3695.0,3419.0,3394.0,4596.0,4399.0,5758.0,6731.0,1067.0,869.0,4593.0,5608.0,3265.0,8381.0,507.0,1646.0,1889.0,2932.0,5823.0,4270.0,1194.0,5931.0,7749.0,7812.0,6666.0,2884.0,232.0,3918.0,4172.0,1082.0,2237.0,3891.0,4255.0,4312.0,625.0,4177.0,2510.0,7325.0,2710.0,1460.0,250.0,6301.0,887.0,2161.0,5970.0,2038.0,416.0,4452.0,8508.0,647.0,904.0,4920.0,3036.0,2026.0,4431.0,1419.0,2026.0,399.0,6740.0,1546.0,3478.0,2662.0,1811.0,1224.0,6701.0,2240.0,5603.0,2763.0,6986.0,6288.0,378239
アイムジャグラーEX-TP,1133,6033.0,1846.0,3725.0,1638.0,6506.0,2133.0,1641.0,1566.0,418.0,3404.0,7631.0,675.0,2895.0,2278.0,9070.0,711.0,593.0,3797.0,1016.0,5462.0,1986.0,5785.0,629.0,619.0,8273.0,3547.0,2516.0,1566.0,6240.0,2253.0,7674.0,5651.0,4958.0,3952.0,635.0,2130.0,4125.0,1043.0,2006.0,5023.0,2981.0,8672.0,1718.0,1033.0,2270.0,6280.0,4341.0,2242.0,1072.0,2138.0,1838.0,2051.0,2526.0,6900.0,4636.0,2122.0,7708.0,8757.0,2674.0,2925.0,3434.0,8575.0,246.0,2881.0,4051.0,2499.0,5697.0,6014.0,4023.0,1194.0,4000.0,8144.0,626.0,901.0,6410.0,617.0,5315.0,792.0,884.0,4805.0,298.0,7711.0,5753.0,1279.0,1695.0,1456.0,4653.0,2132.0,4316.0,5865.0,2132.0,1204.0,6454.0,3022.0,3642.0,2774.0,2002.0,5325.0,5073.0,2138.0,2564.0,5129.0,4819.0,2664.0,363741
アイムジャグラーEX-TP,1134,4910.0,2460.0,999.0,4274.0,5439.0,1824.0,2950.0,3444.0,2974.0,2665.0,5776.0,7197.0,4606.0,467.0,3763.0,6214.0,1346.0,578.0,4391.0,1432.0,6289.0,978.0,954.0,5677.0,6129.0,5296.0,3112.0,2656.0,1961.0,6831.0,7008.0,3907.0,2594.0,5702.0,712.0,5798.0,1533.0,6405.0,6162.0,1515.0,3193.0,2950.0,1840.0,1527.0,2683.0,5545.0,3043.0,3837.0,2376.0,502.0,1657.0,954.0,6157.0,440.0,1886.0,4305.0,8127.0,5781.0,3620.0,1187.0,1802.0,3621.0,3918.0,1382.0,767.0,3737.0,1317.0,4565.0,5167.0,2177.0,2091.0,5701.0,2690.0,2534.0,400.0,242.0,5888.0,5753.0,2841.0,3399.0,308.0,5222.0,6991.0,3811.0,4841.0,5636.0,1563.0,2842.0,5351.0,990.0,2842.0,1295.0,5767.0,1837.0,3765.0,975.0,2619.0,1499.0,5715.0,2494.0,1891.0,5362.0,2781.0,2438.0,349365
アイムジャグラーEX-TP,1135,5308.0,1728.0,5812.0,3326.0,6585.0,1271.0,1847.0,613.0,7211.0,4996.0,5209.0,2687.0,2791.0,5360.0,1893.0,1426.0,4065.0,6724.0,2593.0,3087.0,6154.0,2962.0,2192.0,4337.0,3732.0,8944.0,4809.0,898.0,1704.0,4820.0,5501.0,7587.0,2152.0,1261.0,2551.0,7319.0,737.0,1658.0,1780.0,5474.0,1596.0,5455.0,4333.0,924.0,6481.0,8354.0,2783.0,3423.0,2385.0,2413.0,1316.0,4628.0,1576.0,1195.0,6353.0,3332.0,6029.0,8668.0,5365.0,2010.0,1355.0,2609.0,2050.0,6290.0,2262.0,4438.0,2253.0,2141.0,553.0,4390.0,2950.0,2901.0,3424.0,1415.0,2245.0,6348.0,1777.0,750.0,1374.0,2389.0,6101.0,5304.0,7650.0,1709.0,609.0,3583.0,4726.0,976.0,4797.0,3425.0,976.0,7654.0,3859.0,4802.0,2977.0,3687.0,2449.0,304.0,7101.0,4005.0,3925.0,6220.0,4087.0,6166.0,380729
アイムジャグラーEX-TP,1136,3841.0,4336.0,2790.0,5027.0,6285.0,4607.0,1722.0,3391.0,2234.0,171.0,6339.0,5257.0,3441.0,3984.0,7647.0,4897.0,6995.0,754.0,4070.0,7827.0,902.0,4738.0,5905.0,2288.0,5655.0,4065.0,1134.0,6152.0,5030.0,2239.0,6187.0,6518.0,4346.0,3846.0,2367.0,4994.0,3976.0,7116.0,3542.0,4983.0,4135.0,5939.0,1794.0,3890.0,985.0,6093.0,5728.0,5808.0,5494.0,2267.0,1313.0,5008.0,6514.0,6222.0,672.0,6358.0,7402.0,6861.0,5219.0,4290.0,4789.0,6310.0,3308.0,985.0,4565.0,4212.0,4595.0,2310.0,7281.0,1484.0,2382.0,5538.0,3941.0,4318.0,816.0,2077.0,4460.0,5799.0,5113.0,3738.0,934.0,3999.0,8096.0,2811.0,5103.0,3423.0,3243.0,6135.0,3777.0,2560.0,6135.0,553.0,4733.0,2321.0,4383.0,3065.0,3796.0,3223.0,6976.0,5536.0,3006.0,6614.0,5737.0,3446.0,441216
アイムジャグラーEX-TP,1151,4792.0,3003.0,6318.0,3776.0,4480.0,2616.0,2872.0,1802.0,4893.0,4956.0,5819.0,1918.0,3003.0,2497.0,8945.0,2345.0,2794.0,3262.0,2717.0,4435.0,2386.0,1347.0,2427.0,3619.0,7001.0,7598.0,2234.0,3775.0,3969.0,2025.0,4640.0,6574.0,6582.0,5694.0,4917.0,3880.0,4881.0,1589.0,3563.0,5485.0,5602.0,5102.0,2564.0,5492.0,3225.0,4554.0,4042.0,3795.0,4126.0,3477.0,1181.0,1266.0,5072.0,5150.0,1459.0,3492.0,6302.0,8293.0,4252.0,2388.0,6322.0,6070.0,555.0,1242.0,6566.0,4267.0,3312.0,6432.0,1315.0,3090.0,2783.0,6056.0,6349.0,3436.0,1121.0,4485.0,3216.0,5885.0,1615.0,5182.0,533.0,2772.0,8193.0,4807.0,1785.0,2822.0,2096.0,5127.0,3578.0,4378.0,5127.0,1439.0,8141.0,1707.0,4858.0,3387.0,2959.0,1666.0,5035.0,1239.0,4340.0,5093.0,7224.0,2574.0,412442
アイムジャグラーEX-TP,1152,4752.0,7677.0,1836.0,3229.0,5537.0,1017.0,2356.0,2215.0,4257.0,1991.0,7380.0,5235.0,5122.0,537.0,4474.0,2210.0,5766.0,814.0,2670.0,657.0,6918.0,3476.0,4984.0,7452.0,4013.0,5726.0,650.0,1036.0,1521.0,3034.0,5089.0,6845.0,1481.0,6960.0,415.0,5474.0,814.0,4769.0,4324.0,3410.0,4809.0,6032.0,1935.0,1844.0,1430.0,8163.0,4782.0,719.0,1642.0,3193.0,3982.0,686.0,2095.0,4194.0,2202.0,6802.0,4075.0,9151.0,3475.0,2452.0,320.0,2613.0,6020.0,1229.0,4776.0,3222.0,891.0,7862.0,432.0,5001.0,1058.0,4441.0,674.0,3350.0,6050.0,3122.0,1883.0,952.0,6362.0,1482.0,449.0,7544.0,7881.0,1019.0,1779.0,3260.0,4116.0,1637.0,7608.0,1862.0,1637.0,1123.0,3350.0,3560.0,1616.0,5263.0,670.0,4950.0,5836.0,5364.0,3132.0,8321.0,1717.0,2542.0,369762
アイムジャグラーEX-TP,1153,6422.0,792.0,2889.0,5187.0,5615.0,3998.0,2473.0,1929.0,1925.0,5037.0,6474.0,3549.0,1832.0,1444.0,3931.0,6171.0,846.0,3484.0,5628.0,2868.0,5886.0,478.0,531.0,1822.0,8767.0,4984.0,4829.0,697.0,1022.0,4249.0,6550.0,6791.0,4707.0,8061.0,1218.0,1935.0,2212.0,189.0,2539.0,7442.0,1593.0,6961.0,5717.0,3833.0,2434.0,6379.0,4846.0,4818.0,329.0,3250.0,1405.0,7277.0,3846.0,3289.0,4151.0,2449.0,6483.0,7005.0,5208.0,2527.0,518.0,5956.0,1265.0,1796.0,2393.0,4487.0,6046.0,959.0,4114.0,4857.0,5294.0,7040.0,6202.0,2154.0,248.0,1262.0,5124.0,4520.0,1033.0,4556.0,950.0,5805.0,4605.0,3719.0,2082.0,3988.0,1819.0,3202.0,3615.0,3497.0,3202.0,3301.0,5257.0,6343.0,5512.0,1913.0,5268.0,359.0,3607.0,584.0,5339.0,1435.0,4820.0,1575.0,382824
アイムジャグラーEX-TP,1154,2867.0,6198.0,2102.0,3973.0,6194.0,1394.0,3139.0,5861.0,2397.0,574.0,7525.0,6033.0,3443.0,677.0,5164.0,2788.0,4153.0,5872.0,2825.0,2592.0,2639.0,2581.0,1452.0,1739.0,6628.0,4684.0,621.0,1098.0,402.0,1781.0,6496.0,6383.0,1898.0,938.0,2803.0,6428.0,3600.0,4662.0,4873.0,2690.0,796.0,5873.0,727.0,1382.0,1283.0,6482.0,6491.0,3570.0,2039.0,542.0,2898.0,3391.0,4579.0,2556.0,1525.0,1204.0,6607.0,7919.0,3304.0,4914.0,1208.0,3734.0,3914.0,1339.0,2836.0,2118.0,514.0,9133.0,3307.0,1525.0,1898.0,6892.0,963.0,1726.0,1071.0,2938.0,1234.0,4611.0,3880.0,2552.0,1807.0,6418.0,6314.0,1451.0,3278.0,2623.0,1045.0,3365.0,6172.0,1964.0,3365.0,1376.0,8270.0,612.0,2127.0,2216.0,2487.0,1990.0,7635.0,1105.0,456.0,7655.0,5043.0,1646.0,346062
アイムジャグラーEX-TP,1155,5972.0,3999.0,5446.0,4314.0,5637.0,4207.0,2787.0,1792.0,1517.0,3643.0,9169.0,1963.0,6155.0,3282.0,5236.0,3387.0,2963.0,4448.0,5233.0,5471.0,4390.0,3701.0,2755.0,3897.0,5709.0,6961.0,4024.0,4924.0,3529.0,1497.0,6954.0,6271.0,6086.0,4267.0,1748.0,7395.0,689.0,1748.0,6028.0,3461.0,6639.0,5715.0,1423.0,1546.0,1840.0,6104.0,5052.0,2764.0,1212.0,7412.0,3303.0,2463.0,3929.0,3796.0,2634.0,7888.0,4813.0,5981.0,6195.0,2509.0,1950.0,6370.0,1390.0,5863.0,3091.0,5927.0,2179.0,3142.0,6664.0,1076.0,5480.0,7242.0,2202.0,3552.0,5472.0,3781.0,3745.0,7199.0,4503.0,5231.0,1624.0,5673.0,6059.0,699.0,3530.0,3414.0,3613.0,6952.0,4988.0,2596.0,6952.0,2557.0,7615.0,1987.0,2861.0,1170.0,2739.0,3064.0,3288.0,7176.0,6944.0,5098.0,2686.0,3697.0,438914
TOTAL,,56306.0,43383.0,43816.0,48557.0,72409.0,30165.0,28340.0,33485.0,34214.0,35546.0,80655.0,47353.0,44384.0,29685.0,62331.0,40124.0,38960.0,41430.0,41890.0,44958.0,46902.0,34212.0,31262.0,40363.0,75440.0,71890.0,33871.0,32696.0,33320.0,43668.0,68259.0,75182.0,48672.0,51444.0,23873.0,56417.0,34490.0,39057.0,45818.0,48070.0,41585.0,68189.0,30385.0,26068.0,31722.0,75666.0,55017.0,47001.0,29213.0,35878.0,23258.0,34237.0,48304.0,50572.0,33433.0,51355.0,80560.0,90757.0,54309.0,33774.0,26644.0,59929.0,34040.0,31859.0,40313.0,46457.0,35986.0,57297.0,38287.0,37638.0,38997.0,72712.0,36827.0,30619.0,28478.0,36280.0,40519.0,46904.0,40065.0,44748.0,16397.0,65463.0,85592.0,27531.0,32580.0,40779.0,39684.0,39882.0,57763.0,36256.0,39882.0,28095.0,70529.0,34030.0,44615.0,33095.0,31873.0,30030.0,65165.0,39422.0,46090.0,121467.0,107973.0,81701.0,4814673
