model_name,unit_no,2025-01-01 00:00:00,2025-01-02 00:00:00,2025-01-03 00:00:00,2025-01-04 00:00:00,2025-01-05 00:00:00,2025-01-06 00:00:00,2025-01-07 00:00:00,2025-01-08 00:00:00,2025-01-09 00:00:00,2025-01-10 00:00:00,2025-01-11 00:00:00,2025-01-12 00:00:00,2025-01-13 00:00:00,2025-01-14 00:00:00,2025-01-15 00:00:00,2025-01-16 00:00:00,2025-01-17 00:00:00,2025-01-18 00:00:00,2025-01-19 00:00:00,2025-01-20 00:00:00,2025-01-21 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-24 00:00:00,2025-01-25 00:00:00,2025-01-26 00:00:00,2025-01-27 00:00:00,2025-01-28 00:00:00,2025-01-29 00:00:00,2025-01-30 00:00:00,2025-01-31 00:00:00,2025-02-01 00:00:00,2025-02-02 00:00:00,2025-02-03 00:00:00,2025-02-04 00:00:00,2025-02-05 00:00:00,2025-02-06 00:00:00,2025-02-07 00:00:00,2025-02-08 00:00:00,2025-02-09 00:00:00,2025-02-10 00:00:00,2025-02-11 00:00:00,2025-02-12 00:00:00,2025-02-13 00:00:00,2025-02-14 00:00:00,2025-02-15 00:00:00,2025-02-16 00:00:00,2025-02-17 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,2025-03-03 00:00:00,2025-03-04 00:00:00,2025-03-05 00:00:00,2025-03-06 00:00:00,2025-03-07 00:00:00,2025-03-08 00:00:00,2025-03-09 00:00:00,2025-03-10 00:00:00,2025-03-11 00:00:00,2025-03-12 00:00:00,2025-03-13 00:00:00,2025-03-14 00:00:00,2025-03-15 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00,2025-03-28 00:00:00,2025-03-29 00:00:00,2025-03-30 00:00:00,2025-03-31 00:00:00,2025-04-01 00:00:00,2025-04-02 00:00:00,2025-04-03 00:00:00,2025-04-04 00:00:00,2025-04-05 00:00:00,2025-04-06 00:00:00,2025-04-07 00:00:00,2025-04-08 00:00:00,2025-04-09 00:00:00,2025-04-10 00:00:00,2025-04-11 00:00:00,2025-04-12 00:00:00,2025-04-13 00:00:00,2025-04-14 00:00:00,2025-04-15 00:00:00,2025-04-16 00:00:00,TOTAL
アイムジャグラーEX-TP,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,-1500.0,5100.0,3650
アイムジャグラーEX-TP,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0
アイムジャグラーEX-TP,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0
アイムジャグラーEX-TP,1130,2953.0,232.0,-238.0,-865.0,-1429.0,197.0,-841.0,347.0,-921.0,-50.0,-438.0,268.0,-1688.0,-397.0,-1606.0,6.0,-1276.0,2321.0,-574.0,338.0,1076.0,-838.0,1371.0,-1359.0,-1606.0,2391.0,100.0,56.0,438.0,3659.0,-1159.0,-959.0,85.0,121.0,-732.0,-1535.0,2374.0,912.0,-879.0,-450.0,-538.0,-2868.0,-1229.0,-568.0,-2709.0,-962.0,-515.0,1229.0,-421.0,-197.0,1335.0,-1018.0,-509.0,374.0,-1218.0,-691.0,1385.0,962.0,668.0,-559.0,62.0,297.0,468.0,829.0,-809.0,-1865.0,1100.0,-968.0,-726.0,-332.0,1968.0,1076.0,-79.0,1747.0,-709.0,-535.0,-1932.0,-426.0,38.0,-897.0,-1335.0,-779.0,1806.0,-591.0,1491.0,-432.0,-674.0,-897.0,-124.0,-285.0,-897.0,1406.0,-2074.0,-147.0,-312.0,62.0,-356.0,2021.0,-2762.0,-350.0,462.0,150.0,-1335.0,-62.0,-16351
アイムジャグラーEX-TP,1131,-768.0,-21.0,503.0,-368.0,1985.0,-156.0,-432.0,-1441.0,-232.0,-479.0,3729.0,-538.0,1182.0,2444.0,-350.0,-32.0,-685.0,-856.0,571.0,444.0,-44.0,-644.0,-144.0,-109.0,2976.0,782.0,-291.0,-321.0,203.0,971.0,509.0,-100.0,-1947.0,888.0,512.0,-491.0,-221.0,-579.0,-1088.0,-715.0,-774.0,-1441.0,1112.0,2038.0,-403.0,-632.0,641.0,-321.0,1565.0,1429.0,-679.0,62.0,-556.0,-406.0,-497.0,-309.0,3424.0,-665.0,74.0,-721.0,-315.0,2765.0,-274.0,197.0,762.0,-97.0,-62.0,-359.0,-244.0,1659.0,229.0,-1688.0,368.0,-279.0,629.0,-203.0,426.0,1932.0,-591.0,-668.0,-638.0,100.0,-229.0,-1006.0,-326.0,809.0,2215.0,-603.0,244.0,-44.0,-603.0,-285.0,656.0,-838.0,159.0,-456.0,-162.0,-121.0,-1159.0,-585.0,-6.0,-1171.0,994.0,1735.0,10455
アイムジャグラーEX-TP,1132,-503.0,-1135.0,-585.0,1018.0,1347.0,74.0,-691.0,-1288.0,-1406.0,-403.0,1403.0,-656.0,-203.0,-515.0,1724.0,782.0,1441.0,-621.0,-935.0,-350.0,215.0,1324.0,-244.0,-391.0,-203.0,-456.0,-426.0,-1218.0,-209.0,1088.0,-1876.0,609.0,-465.0,444.0,-609.0,-397.0,-244.0,-50.0,-897.0,-944.0,2321.0,-312.0,291.0,-750.0,-756.0,-2585.0,-982.0,2921.0,-385.0,-750.0,-562.0,-679.0,-1665.0,285.0,-738.0,618.0,1862.0,-829.0,2762.0,1703.0,32.0,456.0,241.0,-403.0,-203.0,-285.0,1065.0,-971.0,-426.0,712.0,509.0,1865.0,-226.0,-756.0,-309.0,1006.0,-938.0,171.0,112.0,-744.0,-391.0,-574.0,3985.0,-268.0,-238.0,629.0,-109.0,-203.0,-585.0,-574.0,-203.0,-362.0,-147.0,-503.0,-326.0,-585.0,274.0,-379.0,38.0,-1029.0,-338.0,-385.0,-700.0,-1065.0,-7811
アイムジャグラーEX-TP,1133,2268.0,-182.0,159.0,-538.0,1453.0,-279.0,491.0,-179.0,-397.0,2409.0,2021.0,-562.0,-1182.0,-238.0,5065.0,262.0,-526.0,438.0,-932.0,421.0,-597.0,526.0,1112.0,-503.0,-562.0,-1782.0,326.0,-1029.0,971.0,850.0,591.0,-674.0,-1229.0,232.0,-450.0,-688.0,312.0,15.0,-721.0,-74.0,-606.0,-485.0,-1053.0,-544.0,-779.0,1324.0,418.0,-715.0,-344.0,-503.0,97.0,-238.0,-868.0,3118.0,-1041.0,-244.0,394.0,-697.0,-1488.0,-209.0,203.0,1241.0,-268.0,1371.0,-421.0,-374.0,1359.0,-779.0,-532.0,-532.0,-500.0,2718.0,-256.0,-1053.0,512.0,-374.0,1065.0,-591.0,-850.0,876.0,-303.0,1703.0,88.0,-226.0,268.0,-1300.0,-738.0,-426.0,-712.0,-556.0,-426.0,-791.0,597.0,-982.0,679.0,-62.0,-1465.0,-1218.0,818.0,-779.0,-126.0,-138.0,-338.0,-109.0,-1592
アイムジャグラーEX-TP,1134,206.0,-1394.0,-162.0,-76.0,-547.0,-938.0,-1147.0,-1159.0,618.0,332.0,-829.0,947.0,-656.0,-209.0,703.0,3094.0,-579.0,-597.0,-1794.0,550.0,735.0,279.0,203.0,-209.0,782.0,-109.0,-1100.0,-26.0,-221.0,-1206.0,794.0,-512.0,-1029.0,888.0,-285.0,1324.0,-50.0,1300.0,335.0,-1371.0,-768.0,-1041.0,-585.0,-856.0,-226.0,274.0,109.0,-215.0,1618.0,-332.0,-874.0,-315.0,85.0,-350.0,-521.0,547.0,1700.0,-394.0,-797.0,-674.0,-947.0,-338.0,-891.0,-574.0,-156.0,574.0,-556.0,-1359.0,391.0,735.0,597.0,453.0,-556.0,-279.0,-174.0,-332.0,-656.0,-1724.0,-1712.0,1465.0,-132.0,-159.0,524.0,441.0,-221.0,-668.0,-379.0,656.0,2497.0,-162.0,656.0,-450.0,-521.0,-1053.0,-409.0,-168.0,935.0,-226.0,1241.0,-315.0,-1076.0,18.0,-1006.0,-379.0,-13125
アイムジャグラーEX-TP,1135,724.0,-797.0,265.0,356.0,735.0,-656.0,-921.0,-85.0,1844.0,1229.0,-312.0,291.0,-1300.0,1300.0,-615.0,279.0,-332.0,4662.0,924.0,-74.0,1394.0,-209.0,-385.0,-532.0,-1982.0,618.0,-662.0,-409.0,924.0,-26.0,371.0,1324.0,-1112.0,-144.0,32.0,571.0,-474.0,91.0,-203.0,218.0,326.0,206.0,2868.0,-409.0,3165.0,1112.0,-1194.0,250.0,-762.0,-574.0,-362.0,65.0,-150.0,-362.0,-485.0,15.0,-876.0,1685.0,-2338.0,-38.0,38.0,-1371.0,-74.0,382.0,-315.0,1441.0,162.0,97.0,-156.0,-356.0,-444.0,-1124.0,732.0,-338.0,-750.0,3918.0,-450.0,-456.0,-803.0,-1076.0,1241.0,-1747.0,-182.0,-356.0,-144.0,-21.0,585.0,-574.0,1147.0,-950.0,-574.0,1597.0,-497.0,-1676.0,-809.0,406.0,538.0,-503.0,-544.0,-415.0,-626.0,-2656.0,-1747.0,-53.0,-439
アイムジャグラーEX-TP,1136,-1865.0,735.0,-1453.0,-232.0,403.0,1288.0,-509.0,456.0,-121.0,97.0,-985.0,771.0,-1782.0,385.0,888.0,509.0,1394.0,-338.0,38.0,-476.0,-1006.0,853.0,794.0,-26.0,-309.0,-103.0,-585.0,-68.0,-1171.0,168.0,-1335.0,-1688.0,-512.0,74.0,621.0,-15.0,2479.0,2600.0,409.0,735.0,-885.0,-1076.0,-350.0,-244.0,-368.0,-382.0,-2356.0,332.0,641.0,-1747.0,-126.0,-2197.0,1688.0,-174.0,-262.0,-300.0,2953.0,124.0,256.0,-1406.0,-1159.0,-1053.0,206.0,-291.0,1771.0,-303.0,-1018.0,-1124.0,1862.0,-303.0,-503.0,-1253.0,-79.0,806.0,-621.0,250.0,-1147.0,1474.0,971.0,444.0,-15.0,-879.0,1065.0,-532.0,1418.0,-676.0,-1559.0,876.0,85.0,-868.0,876.0,-703.0,-615.0,-994.0,-1618.0,-326.0,-215.0,626.0,1053.0,603.0,-1971.0,747.0,-150.0,862.0,-8741
アイムジャグラーEX-TP,1151,-756.0,-103.0,1076.0,168.0,-876.0,-1641.0,-638.0,-879.0,488.0,374.0,-1406.0,262.0,-462.0,-218.0,426.0,-726.0,-15.0,-779.0,-344.0,-991.0,-444.0,-397.0,-321.0,432.0,-215.0,1394.0,-391.0,326.0,79.0,-115.0,-2091.0,-1206.0,-938.0,-9.0,-6.0,197.0,947.0,-738.0,626.0,-782.0,-1524.0,-1653.0,-88.0,3.0,-574.0,-2021.0,-1406.0,-876.0,618.0,2144.0,44.0,-774.0,229.0,924.0,-356.0,-750.0,-374.0,876.0,-1253.0,-1265.0,2021.0,-865.0,-156.0,-1206.0,1418.0,-924.0,1535.0,935.0,-332.0,-844.0,-726.0,-794.0,-641.0,18.0,-850.0,1312.0,803.0,1041.0,-185.0,1594.0,-326.0,-850.0,256.0,1465.0,-397.0,-1932.0,-1218.0,465.0,-1735.0,-674.0,465.0,-379.0,1932.0,-74.0,-515.0,900.0,-562.0,-279.0,-1371.0,-479.0,53.0,335.0,903.0,-1159.0,-20790
アイムジャグラーEX-TP,1152,-724.0,1276.0,238.0,229.0,-644.0,-356.0,-538.0,-868.0,1253.0,524.0,-474.0,456.0,21.0,-609.0,-326.0,-1076.0,-1218.0,-503.0,-679.0,-209.0,826.0,-1385.0,-74.0,865.0,-1818.0,-1653.0,-338.0,-921.0,-91.0,-171.0,-1406.0,-288.0,-1112.0,1453.0,-179.0,-156.0,-9.0,-806.0,-147.0,676.0,-397.0,312.0,179.0,-685.0,-438.0,315.0,-147.0,-332.0,-1218.0,285.0,418.0,-415.0,-985.0,191.0,-432.0,1888.0,-968.0,2409.0,924.0,356.0,-215.0,-1312.0,1076.0,-168.0,2435.0,-397.0,-668.0,1776.0,-309.0,-821.0,-679.0,-1041.0,-132.0,-2074.0,203.0,947.0,-132.0,32.0,2285.0,156.0,-268.0,806.0,891.0,291.0,771.0,738.0,441.0,-309.0,2497.0,-338.0,-309.0,-368.0,-924.0,-674.0,-597.0,1279.0,-656.0,-53.0,-724.0,994.0,-865.0,1588.0,-1006.0,-244.0,-5778
アイムジャグラーEX-TP,1153,2374.0,-350.0,15.0,476.0,-1171.0,-1265.0,-468.0,-1124.0,-3.0,641.0,-806.0,-971.0,-279.0,-1218.0,-453.0,571.0,-932.0,-91.0,-597.0,362.0,1950.0,-485.0,-444.0,-562.0,3306.0,-1253.0,888.0,-274.0,-662.0,-468.0,-535.0,-703.0,-1429.0,4044.0,-579.0,-1006.0,-1547.0,-238.0,-594.0,771.0,-485.0,4485.0,3400.0,712.0,-656.0,291.0,1006.0,982.0,-521.0,-794.0,-291.0,1571.0,-791.0,250.0,1594.0,-1382.0,-1276.0,700.0,888.0,38.0,-321.0,-162.0,-91.0,-662.0,-1135.0,-962.0,935.0,-374.0,1418.0,-1359.0,162.0,465.0,6.0,-268.0,-274.0,-350.0,53.0,450.0,-232.0,762.0,-179.0,829.0,-1300.0,29.0,-303.0,-374.0,-409.0,-556.0,-2056.0,-432.0,-556.0,-503.0,-762.0,1862.0,1241.0,-74.0,1759.0,-232.0,-391.0,-444.0,1253.0,-662.0,244.0,-932.0,-275
アイムジャグラーEX-TP,1154,-1347.0,1579.0,-779.0,-1312.0,1300.0,-485.0,1112.0,1382.0,-674.0,50.0,-326.0,-547.0,418.0,-621.0,-1241.0,-668.0,-1135.0,2356.0,-268.0,-926.0,-1241.0,-556.0,285.0,-285.0,3141.0,-221.0,-179.0,-456.0,-485.0,-538.0,-1171.0,1135.0,-1335.0,-474.0,197.0,1406.0,947.0,-1853.0,850.0,-1218.0,-332.0,1688.0,-403.0,-438.0,-356.0,-688.0,-382.0,691.0,-150.0,-603.0,362.0,-856.0,291.0,-291.0,-85.0,-979.0,-703.0,1159.0,-74.0,1935.0,-497.0,-347.0,568.0,474.0,15.0,-15.0,-691.0,1756.0,221.0,-509.0,-726.0,244.0,-676.0,-479.0,-1359.0,-209.0,-538.0,112.0,1076.0,409.0,79.0,156.0,2576.0,-982.0,1853.0,-38.0,-438.0,32.0,924.0,-803.0,32.0,-603.0,1076.0,-626.0,191.0,-297.0,-185.0,-485.0,6650.0,521.0,-332.0,1524.0,-441.0,-397.0,4419
アイムジャグラーEX-TP,1155,1371.0,-803.0,168.0,806.0,221.0,288.0,-62.0,-921.0,-468.0,-926.0,1329.0,-1229.0,1862.0,1100.0,-474.0,-415.0,-1347.0,-526.0,2232.0,-241.0,-1182.0,-1206.0,85.0,-403.0,-1512.0,1065.0,-785.0,338.0,1171.0,-191.0,2074.0,-1897.0,-1429.0,1688.0,-603.0,3094.0,-615.0,-244.0,3809.0,-568.0,1076.0,-374.0,-888.0,-826.0,-1253.0,-524.0,-344.0,-556.0,-994.0,2250.0,1347.0,32.0,-1265.0,-303.0,-679.0,112.0,-50.0,1465.0,1124.0,994.0,-679.0,-818.0,-15.0,971.0,-621.0,1650.0,-1724.0,285.0,1100.0,-79.0,394.0,-465.0,379.0,-1265.0,-815.0,-1171.0,-1300.0,1876.0,-53.0,1218.0,132.0,556.0,-621.0,-650.0,144.0,150.0,-444.0,-1194.0,-179.0,-815.0,-1194.0,-1218.0,653.0,-509.0,-868.0,-462.0,26.0,1171.0,-629.0,2691.0,76.0,206.0,-926.0,-109.0,-147
TOTAL,,3933.0,-963.0,-793.0,-338.0,2777.0,-3929.0,-4644.0,-5759.0,-19.0,3798.0,2906.0,-1508.0,-4069.0,1204.0,3741.0,2586.0,-5210.0,5466.0,-2358.0,-1152.0,1682.0,-2738.0,2238.0,-3082.0,1998.0,673.0,-3443.0,-4002.0,947.0,4021.0,-5234.0,-4959.0,-12452.0,9205.0,-2081.0,2304.0,3899.0,410.0,1500.0,-3722.0,-2586.0,-2559.0,3254.0,-2567.0,-5353.0,-4478.0,-5152.0,3390.0,-353.0,608.0,709.0,-4762.0,-4496.0,3256.0,-4720.0,-1475.0,7471.0,6795.0,746.0,154.0,-1777.0,-1507.0,790.0,920.0,2741.0,-1557.0,1437.0,-1085.0,2267.0,-2029.0,281.0,456.0,-1160.0,-4220.0,-4517.0,4259.0,-4746.0,3891.0,56.0,3539.0,-2135.0,-838.0,8859.0,-2385.0,4316.0,-3115.0,-2727.0,-2733.0,2003.0,-6501.0,-2733.0,-2659.0,-626.0,-6214.0,-3184.0,217.0,-69.0,322.0,2220.0,413.0,-3496.0,1777.0,-3556.0,1184.0,-52906
