model_name,unit_no,2025-01-01 00:00:00,2025-01-02 00:00:00,2025-01-03 00:00:00,2025-01-04 00:00:00,2025-01-05 00:00:00,2025-01-06 00:00:00,2025-01-07 00:00:00,2025-01-08 00:00:00,2025-01-09 00:00:00,2025-01-10 00:00:00,2025-01-11 00:00:00,2025-01-12 00:00:00,2025-01-13 00:00:00,2025-01-14 00:00:00,2025-01-15 00:00:00,2025-01-16 00:00:00,2025-01-17 00:00:00,2025-01-18 00:00:00,2025-01-19 00:00:00,2025-01-20 00:00:00,2025-01-21 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-24 00:00:00,2025-01-25 00:00:00,2025-01-26 00:00:00,2025-01-27 00:00:00,2025-01-28 00:00:00,2025-01-29 00:00:00,2025-01-30 00:00:00,2025-01-31 00:00:00,2025-02-01 00:00:00,2025-02-02 00:00:00,2025-02-03 00:00:00,2025-02-04 00:00:00,2025-02-05 00:00:00,2025-02-06 00:00:00,2025-02-07 00:00:00,2025-02-08 00:00:00,2025-02-09 00:00:00,2025-02-10 00:00:00,2025-02-11 00:00:00,2025-02-12 00:00:00,2025-02-13 00:00:00,2025-02-14 00:00:00,2025-02-15 00:00:00,2025-02-16 00:00:00,2025-02-17 00:00:00,2025-02-18 00:00:00,2025-02-19 00:00:00,2025-02-20 00:00:00,2025-02-21 00:00:00,2025-02-22 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00,2025-03-01 00:00:00,2025-03-02 00:00:00,2025-03-03 00:00:00,2025-03-04 00:00:00,2025-03-05 00:00:00,2025-03-06 00:00:00,2025-03-07 00:00:00,2025-03-08 00:00:00,2025-03-09 00:00:00,2025-03-10 00:00:00,2025-03-11 00:00:00,2025-03-12 00:00:00,2025-03-13 00:00:00,2025-03-14 00:00:00,2025-03-15 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00,2025-03-28 00:00:00,2025-03-29 00:00:00,2025-03-30 00:00:00,2025-03-31 00:00:00,2025-04-01 00:00:00,2025-04-02 00:00:00,2025-04-03 00:00:00,2025-04-04 00:00:00,2025-04-05 00:00:00,2025-04-06 00:00:00,2025-04-07 00:00:00,2025-04-08 00:00:00,2025-04-09 00:00:00,2025-04-10 00:00:00,2025-04-11 00:00:00,2025-04-12 00:00:00,2025-04-13 00:00:00,2025-04-14 00:00:00,2025-04-15 00:00:00,2025-04-16 00:00:00,TOTAL
マイジャグラーV,1011,7296.0,4540.0,3029.0,5781.0,5173.0,1941.0,4663.0,1244.0,5805.0,5025.0,6710.0,6885.0,5269.0,2075.0,5540.0,2476.0,9135.0,6340.0,2688.0,6364.0,5787.0,8117.0,501.0,4913.0,8858.0,5506.0,4811.0,2950.0,7843.0,2861.0,8571.0,9411.0,3098.0,6359.0,1232.0,4052.0,4817.0,5120.0,6936.0,3331.0,2894.0,6386.0,838.0,6630.0,6530.0,7339.0,3832.0,2484.0,8436.0,6412.0,1722.0,6081.0,3671.0,6149.0,3465.0,6471.0,2353.0,8289.0,4043.0,1502.0,7694.0,7641.0,2754.0,6139.0,3682.0,3260.0,2714.0,6659.0,7710.0,3327.0,5646.0,6483.0,5569.0,6534.0,3310.0,2658.0,2337.0,7053.0,6834.0,7461.0,839.0,3558.0,8355.0,5590.0,1441.0,3642.0,4450.0,3832.0,6678.0,8285.0,3832.0,3906.0,7034.0,3486.0,6584.0,631.0,2400.0,3625.0,4561.0,8429.0,2474.0,,,,497677
マイジャグラーV,1012,5010.0,4145.0,4040.0,4666.0,8425.0,2730.0,1733.0,4598.0,1182.0,6467.0,7206.0,5524.0,1110.0,4161.0,5901.0,8775.0,1050.0,3610.0,4254.0,1209.0,2522.0,1963.0,5366.0,7293.0,7668.0,6868.0,3217.0,1093.0,343.0,3788.0,6877.0,7635.0,2987.0,670.0,6817.0,7080.0,1079.0,644.0,1871.0,2946.0,975.0,8411.0,8243.0,248.0,1299.0,6046.0,6748.0,8100.0,3075.0,2346.0,2247.0,4743.0,2651.0,2311.0,2862.0,5510.0,3695.0,5934.0,7676.0,6533.0,3931.0,6620.0,1033.0,4972.0,4029.0,5551.0,1689.0,6760.0,343.0,2760.0,1713.0,6721.0,2839.0,1340.0,6318.0,4463.0,6224.0,7116.0,2233.0,885.0,6126.0,7311.0,4119.0,3153.0,3943.0,1845.0,3671.0,1611.0,7428.0,845.0,1611.0,2820.0,4725.0,5809.0,2441.0,8928.0,2662.0,2288.0,6886.0,8047.0,1313.0,,,,419298
マイジャグラーV,1013,7486.0,3122.0,6846.0,4017.0,2474.0,1996.0,3878.0,2994.0,8023.0,1215.0,7720.0,2900.0,5272.0,1991.0,1309.0,299.0,3658.0,453.0,8451.0,7269.0,4984.0,817.0,299.0,2998.0,3468.0,5353.0,2678.0,1267.0,7540.0,2783.0,3718.0,8351.0,5181.0,1398.0,696.0,2249.0,7558.0,7153.0,1209.0,1145.0,7998.0,2538.0,1001.0,2756.0,2702.0,6225.0,3679.0,5743.0,2462.0,901.0,5419.0,5891.0,4293.0,1723.0,2108.0,8099.0,8888.0,7976.0,1436.0,7394.0,2454.0,5806.0,3588.0,565.0,6096.0,1621.0,1590.0,7733.0,5707.0,1676.0,1102.0,5062.0,5228.0,7624.0,329.0,6894.0,2233.0,5436.0,2507.0,2812.0,1287.0,6459.0,5270.0,1831.0,1688.0,7231.0,3309.0,1841.0,4264.0,2947.0,1841.0,2190.0,7255.0,3078.0,7811.0,1136.0,692.0,8026.0,7548.0,944.0,4483.0,,,,398644
マイジャグラーV,1014,6415.0,8225.0,4142.0,1422.0,5131.0,6945.0,1217.0,3166.0,366.0,2394.0,8644.0,4233.0,4259.0,498.0,7212.0,669.0,2341.0,5803.0,935.0,1820.0,7029.0,8153.0,3651.0,619.0,7439.0,8446.0,5409.0,5977.0,1201.0,5148.0,8397.0,8744.0,7989.0,227.0,2820.0,8704.0,967.0,2118.0,4012.0,6706.0,1130.0,7686.0,722.0,1171.0,2630.0,7356.0,5315.0,1721.0,3912.0,1553.0,1667.0,4868.0,6948.0,2846.0,3560.0,8798.0,2045.0,6771.0,7200.0,2035.0,4808.0,6165.0,2372.0,1779.0,782.0,6979.0,3533.0,3410.0,1692.0,7779.0,2686.0,5074.0,2539.0,902.0,1915.0,3161.0,6556.0,5508.0,1641.0,1467.0,6170.0,1901.0,6490.0,4138.0,2547.0,3549.0,1761.0,1926.0,4893.0,882.0,1926.0,1024.0,6553.0,8694.0,599.0,3066.0,6367.0,998.0,2118.0,3018.0,4130.0,,,,403025
マイジャグラーV,1015,5588.0,764.0,8492.0,7075.0,4345.0,382.0,5057.0,1204.0,3390.0,3369.0,7433.0,7670.0,7648.0,1506.0,8237.0,2359.0,6426.0,1090.0,3834.0,4219.0,3690.0,4166.0,4235.0,3658.0,7104.0,4290.0,3462.0,2408.0,1073.0,7200.0,4347.0,4380.0,5681.0,8514.0,238.0,6181.0,5044.0,3812.0,3225.0,1481.0,2684.0,7698.0,728.0,2521.0,5699.0,5192.0,3162.0,4993.0,7837.0,1312.0,2317.0,2739.0,4733.0,2524.0,5147.0,8042.0,1448.0,9030.0,2535.0,1604.0,2437.0,8753.0,379.0,5374.0,2701.0,4521.0,585.0,5301.0,2340.0,709.0,2697.0,8184.0,1528.0,2982.0,3726.0,1402.0,3912.0,7337.0,7132.0,5721.0,338.0,2838.0,5080.0,678.0,5608.0,2199.0,2535.0,2691.0,6906.0,2079.0,2691.0,5309.0,8746.0,7047.0,5338.0,1051.0,4067.0,1840.0,5210.0,2671.0,5333.0,,,,414198
マイジャグラーV,1016,6739.0,1267.0,7382.0,2803.0,7071.0,1320.0,1238.0,6693.0,1985.0,942.0,7630.0,2847.0,2393.0,864.0,7728.0,510.0,7873.0,1752.0,4054.0,4560.0,6591.0,670.0,2402.0,649.0,8670.0,7832.0,2401.0,483.0,2645.0,1543.0,8264.0,7428.0,1840.0,4351.0,7923.0,1630.0,225.0,2761.0,749.0,8474.0,2622.0,4594.0,1950.0,3146.0,3113.0,7020.0,1644.0,1208.0,1299.0,4566.0,882.0,2281.0,1280.0,9051.0,1584.0,2514.0,8535.0,8441.0,4990.0,771.0,843.0,9432.0,7143.0,3054.0,827.0,5122.0,1449.0,8626.0,1537.0,2806.0,1339.0,9504.0,2899.0,4805.0,2946.0,5993.0,3070.0,1517.0,6869.0,1428.0,1701.0,3703.0,4512.0,6870.0,614.0,1516.0,1652.0,2246.0,3774.0,4736.0,2246.0,6256.0,7977.0,1534.0,8215.0,485.0,767.0,4365.0,8259.0,1584.0,1999.0,,,,382893
マイジャグラーV,1017,5490.0,4175.0,1244.0,5449.0,4769.0,5431.0,7062.0,2171.0,5407.0,2545.0,4523.0,6420.0,4173.0,4586.0,8732.0,726.0,6957.0,4287.0,1828.0,1823.0,7322.0,3864.0,6850.0,1892.0,8487.0,6600.0,2529.0,2866.0,3650.0,2511.0,5808.0,9361.0,5920.0,1062.0,488.0,3597.0,8331.0,2413.0,4983.0,1435.0,3101.0,5976.0,2207.0,672.0,931.0,8006.0,8380.0,1721.0,1835.0,4485.0,8298.0,3196.0,3479.0,3677.0,3041.0,8135.0,6226.0,8456.0,7805.0,3796.0,3509.0,7791.0,3048.0,1992.0,4863.0,6489.0,1668.0,5459.0,1725.0,1160.0,3964.0,9265.0,7193.0,2048.0,367.0,5463.0,1085.0,1635.0,4176.0,4080.0,2424.0,2147.0,8823.0,1527.0,1529.0,1977.0,4752.0,6983.0,6197.0,1350.0,6983.0,714.0,8833.0,1989.0,2010.0,2901.0,5073.0,4297.0,6368.0,3622.0,8664.0,,,,437333
マイジャグラーV,1018,5709.0,2684.0,1989.0,5858.0,6042.0,3949.0,7036.0,762.0,3927.0,9001.0,5186.0,3287.0,5288.0,450.0,3257.0,6950.0,1253.0,2545.0,1521.0,8220.0,3875.0,496.0,642.0,5413.0,6106.0,2464.0,8605.0,3933.0,2621.0,4163.0,8826.0,6611.0,3096.0,5289.0,2629.0,8667.0,4815.0,8283.0,1287.0,3561.0,4253.0,7767.0,1388.0,1619.0,1871.0,6925.0,6508.0,2793.0,3522.0,548.0,953.0,2957.0,3399.0,1232.0,6619.0,8630.0,1496.0,7621.0,8860.0,7086.0,890.0,4261.0,3799.0,4216.0,7091.0,852.0,1367.0,6458.0,1352.0,1437.0,911.0,7883.0,1453.0,1585.0,1606.0,1858.0,5947.0,2239.0,4493.0,4802.0,593.0,6653.0,3259.0,1743.0,7697.0,3640.0,1831.0,751.0,7061.0,1090.0,751.0,1004.0,5990.0,8012.0,8328.0,7128.0,972.0,2252.0,3033.0,5559.0,2269.0,,,,406459
マイジャグラーV,1019,5831.0,8006.0,2707.0,3573.0,5788.0,3884.0,2622.0,2368.0,2691.0,2384.0,8091.0,2264.0,2219.0,5839.0,3502.0,3778.0,6797.0,1469.0,5576.0,1015.0,3645.0,7519.0,2405.0,545.0,5641.0,7443.0,702.0,400.0,8413.0,3030.0,6003.0,7598.0,1416.0,913.0,4438.0,2458.0,2059.0,3216.0,726.0,6678.0,777.0,4222.0,1339.0,5004.0,4524.0,7385.0,2192.0,1812.0,1238.0,6715.0,2763.0,7597.0,6155.0,3857.0,2131.0,1978.0,8119.0,6713.0,2173.0,4053.0,3809.0,7271.0,2197.0,5208.0,4892.0,6034.0,2043.0,5822.0,1136.0,6965.0,7714.0,8279.0,2944.0,1977.0,5547.0,5856.0,3786.0,2527.0,4388.0,7719.0,1244.0,1502.0,7293.0,7472.0,1954.0,3404.0,4930.0,4206.0,6705.0,1368.0,4206.0,6396.0,4682.0,4121.0,3355.0,669.0,2527.0,5713.0,6071.0,8977.0,668.0,,,,419976
マイジャグラーV,1020,2744.0,4691.0,7244.0,7428.0,4287.0,9056.0,3540.0,583.0,2516.0,3024.0,7715.0,8660.0,7562.0,575.0,7789.0,6440.0,1208.0,3818.0,6821.0,6292.0,4465.0,2285.0,6633.0,1360.0,6403.0,4299.0,7599.0,7631.0,247.0,2970.0,4328.0,5849.0,5738.0,4460.0,3222.0,4943.0,6804.0,2340.0,7606.0,5517.0,7669.0,7935.0,4673.0,1332.0,3257.0,4590.0,6609.0,6756.0,6637.0,417.0,1862.0,3107.0,3039.0,7112.0,5929.0,6813.0,6087.0,6810.0,4045.0,3232.0,9187.0,6594.0,5644.0,3500.0,6797.0,3050.0,2320.0,6831.0,7761.0,2726.0,3022.0,7754.0,4700.0,2170.0,3251.0,5963.0,4766.0,6781.0,3815.0,2071.0,2159.0,7925.0,6471.0,2217.0,3374.0,6147.0,8241.0,2984.0,7673.0,2729.0,2984.0,4365.0,8229.0,6018.0,2525.0,7407.0,1415.0,2195.0,7268.0,1831.0,2119.0,,,,489582
マイジャグラーV,1021,3234.0,2897.0,3040.0,4980.0,7809.0,1731.0,4401.0,2729.0,2083.0,3160.0,7796.0,3339.0,7629.0,2047.0,3310.0,8569.0,1932.0,5427.0,6138.0,5357.0,7341.0,5432.0,1702.0,4016.0,7151.0,7881.0,6279.0,1038.0,1097.0,1408.0,3470.0,8872.0,7504.0,3970.0,6443.0,3188.0,3340.0,6095.0,2977.0,3777.0,7446.0,5426.0,1959.0,537.0,6407.0,8117.0,4527.0,4995.0,2725.0,1207.0,7964.0,6534.0,5662.0,7948.0,5346.0,6873.0,2196.0,8067.0,5669.0,6400.0,3566.0,6659.0,1353.0,3693.0,5845.0,6193.0,3833.0,6460.0,2241.0,2307.0,3418.0,5522.0,5450.0,5834.0,4851.0,5217.0,6260.0,4672.0,4712.0,6491.0,536.0,6600.0,7882.0,6236.0,2370.0,2173.0,3856.0,4091.0,3920.0,2288.0,4091.0,7051.0,6008.0,5007.0,3040.0,2430.0,5225.0,3080.0,5026.0,2627.0,3959.0,3763.0,9038.0,3044.0,484512
